step,reward,score,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
7958,155.790321,155.790321,-0.8922384,-0.46863276,1.0,1.0,-20.0,9.964200019836426,94348
7959,133.528892,133.528892,1.0,-0.05624838,0.9850015,-0.43249583,-43.17984998226166,11.0,160000
7960,125.876587,125.876587,1.0,0.63133854,0.80947185,1.0,-53.42246174812317,5.7365012764930725,131037
7961,136.199587,136.199587,1.0,-0.5186181,-0.06312871,1.0,-32.54879832267761,11.0,160000
7962,143.938029,143.938029,1.0,0.4382481,0.0025007725,1.0,-46.45526349544525,4.443041443824768,32000
7963,115.084399,115.084399,1.0,0.023697197,0.801216,1.0,-20.0,9.73370349407196,160000
7964,133.895418,133.895418,0.33451885,-1.0,1.0,1.0,-32.221856117248535,5.274413287639618,156963
7965,145.542533,145.542533,1.0,0.12636024,1.0,1.0,-34.10963594913483,9.885185420513151,149281
7966,144.891073,144.891073,0.74713856,1.0,-0.8799403,0.9410757,-37.68179804086685,11.0,160000
7967,137.226431,137.226431,0.5037148,0.9755603,-0.8970401,-0.36360204,-60.0,11.0,87717
7968,131.667899,131.667899,0.15422058,0.50214255,0.06791127,1.0,-24.328383207321167,6.38722425699234,160000
7969,124.462414,124.462414,1.0,-0.63367116,0.06422377,0.10345936,-29.97255563735962,5.737602770328522,160000
7970,132.115013,132.115013,0.7971823,0.9695506,1.0,1.0,-39.62309494614601,8.41753801703453,48640
7971,150.828204,150.828204,1.0,0.21591243,0.44372946,1.0,-42.76023954153061,11.0,160000
7972,132.453726,132.453726,1.0,-1.0,0.35051304,1.0,-32.5569212436676,9.081608414649963,159189
7973,157.151979,157.151979,-0.95296335,0.24380308,1.0,0.049776673,-28.510079383850098,8.643009424209595,160000
7974,149.05392,149.05392,1.0,-0.5289819,0.69822735,1.0,-60.0,9.267523646354675,160000
7975,133.642796,133.642796,0.64973515,0.73126245,0.008821011,0.5796999,-20.0,6.294542908668518,97723
7976,140.300799,140.300799,0.13544488,-0.85945857,1.0,1.0,-54.27566170692444,10.635884761810305,160000
7977,139.278117,139.278117,0.85695374,1.0,1.0,1.0,-31.090006828308105,11.0,160000
7978,131.772456,131.772456,1.0,-1.0,1.0,1.0,-24.19811248779297,11.0,160000
7979,110.170942,110.170942,1.0,-0.70044535,0.041298628,1.0,-20.0,4.338955044746399,160000
7980,152.136483,152.136483,1.0,0.87737393,1.0,1.0,-30.73458194732666,11.0,160000
7981,133.419084,133.419084,0.60175467,0.38224697,1.0,0.7473645,-55.69309830665589,11.0,85554
7982,128.105742,128.105742,0.62995875,-0.5405022,1.0,0.8032807,-33.36193919181824,11.0,160000
7983,141.197515,141.197515,-1.0,-0.0867427,1.0,1.0,-39.10182237625122,11.0,100331
7984,152.632518,152.632518,0.2439239,-0.23474514,0.17945343,1.0,-60.0,11.0,80262
7985,143.027902,143.027902,1.0,0.47728562,1.0,1.0,-27.1744441986084,6.933660864830017,65721
7986,144.248171,144.248171,0.80853695,1.0,1.0,0.14899135,-53.96474242210388,11.0,121976
7987,138.499405,138.499405,1.0,1.0,1.0,1.0,-27.25591301918029,11.0,160000
7988,124.489633,124.489633,1.0,-1.0,-0.6818336,1.0,-58.96872997283936,11.0,103261
7989,118.852849,118.852849,-0.30461633,0.38458434,-0.33151758,0.6083127,-40.38718082010746,9.70061993598938,160000
7990,133.841771,133.841771,1.0,-0.24704044,-1.0,0.23526728,-21.04542851448059,6.764687657356262,160000
7991,125.230731,125.230731,0.08783293,-0.25702667,1.0,1.0,-22.46314764022827,11.0,160000
7992,135.668681,135.668681,-0.60277057,-0.91454995,0.44425344,1.0,-20.0,11.0,56760
7993,120.526071,120.526071,1.0,1.0,-0.09867072,0.25373846,-60.0,11.0,119856
7994,159.283782,159.283782,1.0,-0.23784235,-0.015987277,1.0,-37.93258085846901,4.9527493715286255,160000
7995,136.250657,136.250657,0.25614578,-0.9297753,0.49070948,0.3246734,-60.0,8.200366109609604,97792
7996,133.8827,133.8827,1.0,0.24210078,1.0,1.0,-24.35179352760315,11.0,131755
7997,126.790335,126.790335,1.0,0.5408796,1.0,1.0,-23.79251480102539,11.0,112520
7998,144.19499,144.19499,1.0,0.3707888,1.0,1.0,-34.693225622177124,11.0,160000
7999,143.392734,143.392734,1.0,-0.71219355,1.0,1.0,-20.0,11.0,160000
8000,119.958653,119.958653,1.0,1.0,1.0,0.9303456,-59.14698362350464,11.0,160000
8001,122.332963,122.332963,0.83670545,-1.0,0.95854425,0.22128528,-53.14042091369629,7.997265219688415,160000
8002,125.802037,125.802037,0.51460516,-0.05024252,0.84160507,1.0,-32.540597915649414,11.0,154779
8003,128.485595,128.485595,0.49912077,-1.0,1.0,1.0,-27.37083911895752,11.0,32000
8004,138.712971,138.712971,1.0,-0.005689092,1.0,1.0,-20.0,11.0,160000
8005,151.330284,151.330284,-1.0,-0.5086137,1.0,1.0,-27.960299253463745,11.0,92196
8006,169.482122,169.482122,0.3048687,0.6932319,-0.026704907,1.0,-20.0,10.393204748630524,117156
8007,134.886579,134.886579,-1.0,0.8332398,0.42001784,-0.31713486,-41.31056725978851,11.0,160000
8008,117.103421,117.103421,1.0,-0.39322984,1.0,-0.6645359,-60.0,4.657395243644714,107570
8009,143.316667,143.316667,1.0,-1.0,1.0,1.0,-51.23885750770569,10.039128124713898,141612
8010,159.808023,159.808023,1.0,0.95794135,1.0,-0.046423078,-39.943476393818855,11.0,32000
8011,135.184504,135.184504,0.44172013,-1.0,0.098430276,0.94016486,-31.31530523300171,11.0,78477
8012,134.145644,134.145644,0.30964714,-0.026550353,1.0,1.0,-20.0,11.0,60486
8013,135.132446,135.132446,1.0,-0.7408619,0.5479647,1.0,-34.5926570892334,11.0,160000
8014,121.520035,121.520035,0.20234287,0.891088,1.0,1.0,-60.0,7.584113538265228,146325
8015,148.106839,148.106839,1.0,-1.0,0.71574724,1.0,-50.006608963012695,10.513340890407562,160000
8016,112.868296,112.868296,1.0,1.0,0.9525502,-0.14720201,-20.0,5.981556236743927,112868
8017,126.034974,126.034974,1.0,1.0,0.6351458,0.19286782,-50.01674175262451,11.0,100011
8018,178.199206,178.199206,1.0,0.96358997,1.0,-0.021865726,-20.0,8.31780856847763,160000
8019,131.975143,131.975143,0.71739256,0.9753417,1.0,1.0,-20.0,10.28366392850876,140537
8020,134.060991,134.060991,0.7190418,-0.16479456,1.0,0.62449706,-27.709439992904663,2.253337562084198,160000
8021,145.56973,145.56973,1.0,-0.2768258,1.0,1.0,-55.48911213874817,11.0,103180
8022,132.996848,132.996848,-0.65554357,0.42239094,0.21904075,1.0,-45.03575325012207,10.854351282119753,160000
8023,112.234556,112.234556,1.0,1.0,0.4501353,-0.06787717,-60.0,7.246902346611023,160000
8024,125.067613,125.067613,0.4951079,-1.0,0.85849893,0.87137425,-46.282169222831726,3.3116809129714966,58503
8025,137.306519,137.306519,0.6384228,1.0,1.0,-0.10672104,-20.0,11.0,116135
8026,143.401393,143.401393,0.947841,0.20394126,1.0,1.0,-20.0,8.997728288173676,160000
8027,146.758871,146.758871,1.0,-1.0,-0.4399469,0.16927016,-57.69312024116516,9.00485372543335,113133
8028,143.629815,143.629815,1.0,0.89032555,-0.339368,1.0,-48.730334639549255,11.0,112481
8029,168.354202,168.354202,1.0,0.4540643,1.0,1.0,-60.0,11.0,107504
8030,115.836814,115.836814,-0.7444064,-0.29018718,1.0,0.4372505,-20.0,11.0,160000
8031,177.167258,177.167258,-0.1991378,-0.13814321,1.0,1.0,-20.0,10.992016851902008,74263
8032,136.687028,136.687028,1.0,0.81827724,-0.25760317,0.4432903,-49.39180374145508,10.0527805685997,160000
8033,136.404004,136.404004,1.0,1.0,1.0,0.58221614,-29.779045581817627,11.0,160000
8034,110.818449,110.818449,-0.45051622,1.0,-1.0,1.0,-60.0,11.0,111973
8035,146.795413,146.795413,1.0,-0.14912882,1.0,1.0,-60.0,11.0,160000
8036,124.909586,124.909586,0.57922596,0.5691141,0.003734231,1.0,-60.0,4.274677395820618,32000
8037,146.741555,146.741555,0.8903061,1.0,0.8420504,1.0,-59.61970090866089,1.0,86859
8038,115.395954,115.395954,-4.5657158e-05,-0.44805914,1.0,1.0,-39.8865233361721,11.0,150024
8039,129.84931,129.84931,0.7385841,1.0,0.7911304,0.81332505,-32.71333932876587,11.0,160000
8040,149.857089,149.857089,1.0,0.44679475,0.36638623,0.8658244,-43.85038524866104,11.0,80120
8041,135.559014,135.559014,0.4787321,0.73552704,0.14548737,0.04483795,-59.12217855453491,8.856659293174744,38669
8042,135.872302,135.872302,0.6386449,-1.0,1.0,1.0,-30.785058736801147,6.177234709262848,147255
8043,139.544826,139.544826,1.0,-0.13386184,0.913219,1.0,-21.37756586074829,11.0,120215
8044,137.434728,137.434728,-0.5059962,0.08690931,1.0,1.0,-47.67537832260132,8.818629145622253,122127
8045,126.948524,126.948524,-0.102042675,-0.9822612,1.0,0.45754564,-34.9452143907547,10.449471235275269,48581
8046,150.013406,150.013406,1.0,-0.76411724,1.0,1.0,-58.76503229141235,7.712503135204315,160000
8047,143.755376,143.755376,0.7004404,0.12753919,0.028364897,1.0,-59.21325922012329,4.647947013378143,46994
8048,112.710171,112.710171,1.0,-0.8331974,0.66086304,1.0,-40.23945897817612,7.514095664024353,85414
8049,121.629195,121.629195,1.0,1.0,0.5322167,1.0,-45.3008234500885,11.0,96787
8050,147.760877,147.760877,1.0,1.0,0.31267112,0.05654049,-30.9594988822937,11.0,140342
8051,134.799772,134.799772,1.0,-0.13284664,0.9585799,-0.58387196,-25.629719495773315,8.00327381491661,79831
8052,131.755424,131.755424,1.0,0.30605692,0.56128585,1.0,-20.0,7.11305832862854,160000
8053,169.380551,169.380551,1.0,-0.72781634,0.8183844,1.0,-33.00822079181671,9.379595875740051,95729
8054,172.463036,172.463036,1.0,-0.15681969,1.0,0.6604404,-60.0,5.094003736972809,32000
8055,125.566801,125.566801,0.64831614,-0.09518742,1.0,-0.20886302,-60.0,3.5409305095672607,160000
8056,137.773481,137.773481,1.0,0.055652115,1.0,1.0,-41.0761009156704,5.039636254310608,134923
8057,139.966202,139.966202,1.0,0.20140342,1.0,-0.65418565,-20.0,11.0,160000
8058,120.75631,120.75631,1.0,1.0,1.0,0.9277417,-51.49552941322327,11.0,147045
8059,120.529287,120.529287,1.0,-0.4382155,0.054691553,-0.5115874,-60.0,11.0,134706
8060,156.986456,156.986456,1.0,0.9538005,1.0,0.3964274,-27.321397066116333,11.0,32000
8061,140.539388,140.539388,1.0,-0.021548979,1.0,-0.6505263,-22.19211220741272,11.0,160000
8062,122.600312,122.600312,1.0,-0.7785755,0.89513075,1.0,-60.0,10.82013702392578,160000
8063,113.176438,113.176438,1.0,-0.9694463,0.21582216,1.0,-20.78184127807617,3.8098315000534058,160000
8064,146.167905,146.167905,1.0,-1.0,1.0,-0.30495358,-60.0,4.290432691574097,65899
8065,127.251183,127.251183,1.0,1.0,1.0,1.0,-60.0,11.0,160000
8066,108.329024,108.329024,0.7059485,-1.0,0.80100656,1.0,-60.0,11.0,160000
8067,110.312172,110.312172,1.0,1.0,1.0,1.0,-58.53466987609863,1.9708064794540403,160000
8068,114.259406,114.259406,1.0,0.20610565,-0.4926015,1.0,-29.38992142677307,1.0,140934
8069,183.582077,183.582077,1.0,-0.17054328,1.0,1.0,-20.0,11.0,47850
8070,147.185407,147.185407,0.90313923,-1.0,1.0,1.0,-60.0,11.0,160000
8071,125.74945,125.74945,1.0,-1.0,0.9898727,0.77370846,-34.07167375087738,11.0,138032
8072,127.757882,127.757882,1.0,1.0,0.7457056,-0.9111506,-47.731993198394775,5.166621565818787,160000
8073,147.334166,147.334166,-1.0,-0.8579166,1.0,0.9540299,-41.82134449481964,11.0,160000
8074,138.408854,138.408854,1.0,-1.0,-0.020712256,1.0,-60.0,11.0,160000
8075,125.086706,125.086706,1.0,0.9652788,0.819014,0.77167225,-43.002819418907166,10.27831918001175,160000
8076,127.510573,127.510573,0.6352706,-0.68422467,0.49964577,0.88921577,-20.583767890930176,10.21012967824936,121582
8077,118.567913,118.567913,1.0,-0.8696215,1.0,-0.050564766,-60.0,4.763536810874939,160000
8078,147.848692,147.848692,0.5615758,-0.9176013,1.0,0.13906157,-60.0,11.0,160000
8079,139.527153,139.527153,0.49750006,-0.2257854,1.0,1.0,-31.55422329902649,11.0,93010
8080,119.245704,119.245704,0.78076494,1.0,0.8053738,0.5247842,-20.0,8.14016705751419,155298
8081,145.245443,145.245443,-0.6966293,-0.262574,1.0,1.0,-38.58761727809906,8.030111849308014,160000
8082,121.970003,121.970003,0.8596486,-0.9138983,0.79295933,1.0,-32.665603160858154,9.489772379398346,138836
8083,121.061375,121.061375,0.70732284,-0.58013415,0.30599827,0.93046075,-20.0,9.783039450645449,131736
8084,116.695435,116.695435,0.6373986,-0.5578458,1.0,1.0,-60.0,11.0,160000
8085,115.679626,115.679626,1.0,-1.0,1.0,-0.9456004,-23.626662492752075,11.0,113541
8086,137.531092,137.531092,-0.40050888,0.65361595,0.9233703,-0.11866224,-50.38087844848633,7.372908353805542,160000
8087,129.456865,129.456865,1.0,-1.0,1.0,1.0,-23.77229809761048,11.0,118679
8088,134.898893,134.898893,1.0,-0.5474704,0.54983634,1.0,-26.105154752731323,11.0,137986
8089,133.992976,133.992976,1.0,1.0,1.0,1.0,-20.0,11.0,160000
8090,123.60956,123.60956,-0.052330017,-1.0,1.0,1.0,-60.0,7.617618501186371,97549
8091,123.887042,123.887042,1.0,-0.18415698,1.0,0.9621777,-20.0,11.0,160000
8092,150.728068,150.728068,1.0,0.97874904,1.0,0.4936189,-52.958139181137085,11.0,160000
8093,121.710409,121.710409,0.32516998,1.0,0.28051394,0.13580406,-20.0,5.9541255831718445,122373
8094,136.882563,136.882563,-0.18659449,0.7846364,-0.11603701,1.0,-30.139682292938232,9.379234671592712,160000
8095,137.60263,137.60263,1.0,1.0,0.5522536,-0.32504034,-40.731717720627785,4.227694630622864,160000
8096,141.215843,141.215843,1.0,0.7133402,0.022459269,0.75192297,-60.0,4.502077162265778,124961
8097,140.676206,140.676206,-0.8186792,0.37373564,1.0,1.0,-22.788678407669067,8.42546796798706,132159
8098,155.319946,155.319946,1.0,1.0,1.0,-0.4542073,-30.51314234733581,11.0,127976
8099,128.144518,128.144518,1.0,-1.0,1.0,1.0,-60.0,5.814251065254211,160000
8100,136.585531,136.585531,1.0,0.36575574,0.7021361,1.0,-49.71599638462067,11.0,160000
8101,129.37482,129.37482,0.6483017,0.94569623,-0.10423541,1.0,-51.44933581352234,7.495843827724457,158329
8102,124.952227,124.952227,0.519959,0.7873128,1.0,1.0,-60.0,4.762878179550171,106656
8103,115.879761,115.879761,1.0,1.0,-0.058929205,1.0,-47.23437428474426,11.0,143416
8104,145.519247,145.519247,1.0,-1.0,1.0,0.8629937,-57.89861440658569,5.72408652305603,75478
8105,143.339665,143.339665,1.0,1.0,-0.7871611,1.0,-49.74136233329773,11.0,129070
8106,122.793904,122.793904,0.8522049,-1.0,1.0,1.0,-20.0,5.214107096195221,160000
8107,109.656403,109.656403,1.0,1.0,-0.24059594,1.0,-36.20218992233277,11.0,93816
8108,133.403667,133.403667,1.0,0.12481056,0.595705,0.5774705,-60.0,9.132376074790956,160000
8109,149.234398,149.234398,1.0,-0.5458797,0.9079041,-0.6950321,-55.31039237976074,10.796981811523438,160000
8110,149.374171,149.374171,1.0,1.0,1.0,1.0,-60.0,11.0,97809
8111,135.108477,135.108477,1.0,-0.46616238,0.60462415,1.0,-36.86807513237,11.0,135071
8112,124.869933,124.869933,1.0,0.6998205,1.0,1.0,-29.77476000785828,11.0,57008
8113,153.311473,153.311473,0.72463435,-1.0,-0.56063175,1.0,-60.0,11.0,160000
8114,127.446422,127.446422,-0.24723053,-1.0,0.42880595,-0.5053083,-60.0,11.0,157502
8115,116.707796,116.707796,-0.021909714,-0.50200486,1.0,1.0,-60.0,10.996688067913055,160000
8116,133.145463,133.145463,0.98563796,-1.0,1.0,1.0,-54.907981157302856,6.862984657287598,97545
8117,129.69924,129.69924,1.0,-0.4761492,0.5311965,1.0,-20.0,10.622820317745209,125268
8118,126.024655,126.024655,1.0,1.0,1.0,0.14878488,-20.0,5.302629828453064,123604
8119,122.672815,122.672815,0.04133439,0.09104606,1.0,0.97876406,-34.712855219841,11.0,160000
8120,140.302858,140.302858,1.0,-0.9911481,0.5020907,1.0,-31.33708477020264,7.473055481910706,131289
8121,137.673861,137.673861,0.12141061,0.84050465,1.0,1.0,-26.176856756210327,9.7270188331604,117963
8122,157.852774,157.852774,0.6649531,1.0,1.0,1.0,-48.19314241409302,1.421208143234253,79821
8123,129.599785,129.599785,1.0,0.49128777,1.0,0.859337,-25.329391956329346,11.0,160000
8124,142.053569,142.053569,1.0,0.017481998,0.14950603,1.0,-26.749379634857178,9.28298032283783,106560
8125,138.145694,138.145694,0.06147051,-0.70653796,1.0,1.0,-49.69900906085968,8.030270993709564,160000
8126,120.611164,120.611164,0.059503675,-0.2037473,1.0,1.0,-41.91418677568436,11.0,122638
8127,134.78317,134.78317,-0.15908933,-0.8927529,0.22023225,0.49894184,-54.3912935256958,8.284034788608551,160000
8128,147.621281,147.621281,1.0,1.0,1.0,0.027664661,-26.954476833343502,11.0,160000
8129,128.094598,128.094598,1.0,-0.44649372,1.0,1.0,-31.33651852607727,8.8597092628479,160000
8130,134.359305,134.359305,1.0,-1.0,0.9597693,-0.41723132,-29.43942427635193,11.0,145190
8131,128.791923,128.791923,0.38502252,0.27536702,1.0,-0.86490166,-60.0,6.757591724395752,96824
8132,123.103218,123.103218,1.0,-0.9342705,0.92488426,1.0,-48.60093533992767,5.237991571426392,160000
8133,160.865451,160.865451,0.049491525,0.045673985,0.6000869,1.0,-60.0,7.080553829669952,149483
8134,125.402512,125.402512,1.0,0.4237172,1.0,1.0,-29.09497022628784,10.23633873462677,142649
8135,147.052154,147.052154,1.0,0.5974224,1.0,1.0,-60.0,3.2282451391220093,160000
8136,121.732068,121.732068,1.0,0.5593263,-0.3655373,0.07068175,-48.55869889259338,1.0,87236
8137,131.020816,131.020816,1.0,1.0,1.0,1.0,-52.11980819702149,10.4467893242836,160000
8138,115.976608,115.976608,1.0,-0.8846702,0.4944179,1.0,-42.321922332048416,11.0,160000
8139,129.752542,129.752542,1.0,0.6707765,0.8383275,1.0,-39.66257274150848,11.0,160000
8140,128.547728,128.547728,0.64317894,-1.0,1.0,-0.19478762,-20.0,6.594307780265808,86352
8141,124.091717,124.091717,1.0,-1.0,0.8178779,0.43326694,-31.67834758758545,8.967903912067413,160000
8142,126.556429,126.556429,0.8795345,0.3797194,-0.51829183,0.9931972,-59.39684867858887,1.0,32000
8143,141.787161,141.787161,0.12431395,0.12611745,-1.0,0.800985,-45.66799223423004,1.2892309427261353,138906
8144,143.976839,143.976839,1.0,0.29767942,1.0,0.08356577,-60.0,11.0,116484
8145,109.945759,109.945759,0.14360309,0.27838665,-0.47774506,1.0,-35.088412165641785,7.359058916568756,150356
8146,140.503744,140.503744,-0.33469224,-1.0,1.0,1.0,-31.48398399353028,11.0,155897
8147,138.504566,138.504566,1.0,1.0,0.105606794,0.5177627,-58.88010382652283,11.0,160000
8148,134.211838,134.211838,-0.25284016,0.9633219,1.0,1.0,-35.34421652555466,11.0,157343
8149,130.619807,130.619807,0.648501,-0.36389583,0.732071,1.0,-50.95337867736816,8.610232830047607,160000
8150,150.142764,150.142764,0.29145616,0.76843035,0.9524792,0.20261276,-53.23347449302673,10.094745814800262,150625
8151,135.993533,135.993533,1.0,-0.8730779,1.0,1.0,-53.11883568763733,11.0,66973
8152,132.704658,132.704658,1.0,0.92005,0.5154257,0.1665371,-60.0,11.0,158311
8153,141.815494,141.815494,1.0,0.10620406,0.5081343,1.0,-56.93635106086731,8.226450890302658,79961
8154,128.924672,128.924672,1.0,-0.27151507,1.0,0.6218759,-39.89803746342659,1.0099503993988037,157666
8155,131.883197,131.883197,-0.82180667,-0.42481476,1.0,1.0,-54.02669429779053,4.497892916202545,160000
8156,137.783184,137.783184,1.0,0.15299183,1.0,1.0,-60.0,10.777628481388092,109774
8157,172.852652,172.852652,1.0,1.0,0.5513059,0.12578171,-26.215145587921143,11.0,160000
8158,131.816743,131.816743,1.0,-1.0,1.0,0.93546414,-25.377655029296875,11.0,160000
8159,137.068522,137.068522,1.0,-0.10883188,1.0,1.0,-21.830298900604248,7.251959502696991,160000
8160,115.751316,115.751316,1.0,-0.55380845,0.01878655,0.558173,-20.0,11.0,160000
8161,145.882147,145.882147,1.0,1.0,0.6565031,0.3032413,-40.20304158329964,9.646686673164368,160000
8162,135.623743,135.623743,1.0,0.24779901,0.5308844,0.39785665,-60.0,11.0,47480
8163,146.49165,146.49165,0.7938402,-1.0,1.0,0.3691702,-56.70519471168518,7.088515818119049,160000
8164,153.447193,153.447193,0.6152067,-1.0,1.0,0.6392092,-44.41182196140289,3.765036821365357,108530
8165,151.906523,151.906523,1.0,1.0,1.0,0.34336162,-60.0,10.61018681526184,89827
8166,128.523264,128.523264,1.0,-0.99770284,0.5949461,0.40800023,-29.784555435180664,5.676607847213745,34141
8167,123.677754,123.677754,-0.23741734,0.11415237,1.0,1.0,-58.0309271812439,11.0,68794
8168,160.53149,160.53149,1.0,1.0,1.0,-0.5842916,-24.455198049545288,11.0,160000
8169,169.574948,169.574948,0.92783105,1.0,-0.52083516,1.0,-20.0,11.0,157215
8170,127.187511,127.187511,0.83277255,0.22729447,1.0,1.0,-60.0,11.0,65821
8171,140.134561,140.134561,-0.08216977,0.24425521,0.7289562,1.0,-55.67499399185181,8.968249917030334,32000
8172,132.491489,132.491489,1.0,0.22025564,0.96459085,0.68680465,-20.98719477653504,11.0,130057
8173,126.036672,126.036672,1.0,0.39954415,1.0,0.22682172,-41.77281886339188,11.0,124761
8174,135.137692,135.137692,-0.297817,-1.0,0.23417455,1.0,-21.30417823791504,11.0,151403
8175,104.588094,104.588094,0.7396728,0.030127147,-0.7000476,-0.7631792,-52.650227546691895,6.399614870548248,160000
8176,148.990489,148.990489,0.35179305,-0.8523011,1.0,-0.13207495,-32.44162857532501,7.139387488365173,160000
8177,133.211003,133.211003,1.0,0.281053,1.0,0.69081163,-60.0,11.0,117663
8178,125.14695,125.14695,1.0,-1.0,0.8185109,1.0,-20.0,4.136228919029236,145804
8179,156.567107,156.567107,-0.17636943,0.28426054,1.0,1.0,-59.16179180145264,5.348933696746826,160000
8180,144.798833,144.798833,-0.69809663,-1.0,0.33162636,-1.0,-60.0,8.616969645023346,160000
8181,127.32901,127.32901,0.44589305,-1.0,1.0,1.0,-27.412039041519165,9.14417690038681,32000
